food_code,food_name,unit_serving_energy_kcal,unit_serving_protein_g,unit_serving_fat_g,unit_serving_carb_g,unit_serving_fibre_g,Diet Type,Goal
ASC213,Baked brinjal in tomato sauce,166.44253540039062,6.80546236038208,6.995124816894531,17.791799545288086,10.083937644958496,Veg,Weight Loss
ASC214,Dum aloo,4575.56787109375,4.682413101196289,496.2740783691406,22.33358764648437,4.554565906524658,Veg,Maintenance
ASC215,Spinach paneer (Palak paneer),229.55364990234372,11.919425010681152,14.074700355529783,13.089600563049316,5.63462495803833,Veg,Weight Loss
ASC216,Methi chaman,4763.37939453125,15.43809986114502,509.8385009765625,27.830501556396484,5.267950057983398,Veg,Maintenance
ASC217,Sarson ka saag,124.2616729736328,4.2508625984191895,8.29055118560791,7.533762454986572,5.224740505218506,Veg,Weight Loss
ASC218,Jackfruit sabzi (Kathal ki sabzi),2258.724365234375,2.490156650543213,244.1330718994141,12.280593872070312,3.699457883834839,Veg,Maintenance
ASC219,Avial,417.3355712890625,8.245336532592773,29.943382263183597,28.38780403137207,18.2374210357666,Veg,Maintenance
ASC220,Al yakhani,342.3031616210937,6.629349708557129,30.494298934936523,10.778900146484377,2.946899890899658,Veg,Maintenance
ASC221,Shahi paneer,405.8562927246094,13.132486343383787,32.00542068481445,17.22256088256836,3.636871099472046,Veg,Maintenance
ASC222,Paneer in butter sauce,228.2984771728516,10.954206466674805,13.811963081359863,15.211169242858888,2.348582983016968,Veg,Maintenance
ASC223,Methi malai paneer,377.0384216308594,14.195549964904783,28.5398006439209,15.76039981842041,2.8473751544952397,Veg,Maintenance
ASC224,Chilli paneer,2308.28271484375,6.240877151489258,249.4119110107422,9.817962646484377,1.486067533493042,Veg,Maintenance
ASC225,Paneer makhana korma,4709.2041015625,19.67955017089844,502.3401794433594,28.11614990234375,1.273400068283081,Veg,Maintenance
ASC226,Kadhai Paneer,343.5564880371094,13.784425735473633,21.65658187866211,23.35364151000977,6.577260971069336,Veg,Maintenance
ASC227,Roghan josh,329.4371032714844,22.55935287475586,21.291690826416016,11.632859230041504,4.900753021240234,Veg,Muscle Gain
ASC228,Spinach mutton (Palak mutton),390.3821105957031,27.909353256225582,22.89168930053711,16.757858276367188,10.850752830505373,Non-Veg,Muscle Gain
ASC229,Pea keema curry (Matar keema ki sabzi),457.30413818359375,28.99552726745605,27.9793701171875,21.455467224121094,10.175858497619627,Veg,Maintenance
ASC230,Keema kofta curry,63.82409286499024,4.037056922912598,4.29274320602417,2.332512617111206,0.6228535175323486,Veg,Maintenance
ASC231,Kashmiri mutton koftas (Gushtaba),296.1949157714844,19.258424758911133,20.57425117492676,9.246049880981444,1.898900032043457,Non-Veg,Muscle Gain
ASC232,Mutton yakhni,241.72628784179688,19.204200744628903,17.87619972229004,1.9560000896453855,1.5601500272750854,Non-Veg,Muscle Gain
ASC233,Chicken yakhni,249.63348388671875,26.876201629638672,15.376200675964355,1.9560000896453855,1.5601500272750854,Non-Veg,Muscle Gain
ASC234,Mutton do piaza,603.0726318359375,30.88202476501465,47.41254806518555,13.610000610351562,6.338375091552734,Non-Veg,Maintenance
ASC236,Mutton chops,2320.30908203125,14.08968734741211,249.34158325195312,5.171394348144531,0.6024659872055054,Non-Veg,Maintenance
ASC237,Shammi kebab,1173.9541015625,7.732704162597656,124.3100814819336,6.0562825202941895,1.7976720333099363,Veg,Maintenance
ASC238,Scotch egg,2318.052001953125,13.87364387512207,248.70188903808597,6.533644199371338,1.22530198097229,Veg + Egg,Maintenance
ASC239,Shepherd's pie (with minced meat),267.8844909667969,13.976149559020996,16.65792465209961,15.1187744140625,1.9634500741958616,Non-Veg,Maintenance
ASC240,Chicken curry,320.3783874511719,29.24267578125,18.765703201293945,8.376077651977539,3.485995054244995,Non-Veg,Muscle Gain
ASC241,Tandoori chicken,2092.02197265625,234.3299102783203,114.30242156982422,33.663719177246094,7.274159908294678,Non-Veg,Maintenance
ASC242,Butter chicken,377.038818359375,30.06371307373047,23.94157600402832,10.306138038635254,3.643590927124024,Non-Veg,Muscle Gain
ASC243,Chicken kebab,903.7341918945312,4.59353494644165,97.73991394042967,1.3796099424362185,0.2630550265312195,Non-Veg,Maintenance
ASC244,Chilli chicken,769.130859375,37.02672576904297,64.06800842285156,11.060751914978027,3.841338872909546,Non-Veg,Maintenance
ASC245,Fried chicken with tomato sauce (Fried chicken tamatar ki chutney kay saath),154.72703552246094,14.204200744628906,9.41784954071045,3.1020500659942627,1.4024499654769895,Non-Veg,Maintenance
ASC246,Fish curry (Machli curry),282.2315368652344,22.252647399902344,16.99419403076172,9.58424949645996,4.789186954498291,Non-Veg,Muscle Gain
ASC247,Fried fish (Indian style) (Tali hui machli),2327.953369140625,15.361087799072266,243.4908142089844,19.10586166381836,2.1454999446868896,Non-Veg,Maintenance
ASC248,Fried fish and Chips (English Style) (Tali hui machli aur chips),4547.57763671875,23.44635009765625,486.2894287109375,19.329599380493164,1.989799976348877,Non-Veg,Maintenance
ASC249,Tomato fish,4740.806640625,23.176738739013672,502.4349670410156,30.75392723083496,6.927561283111572,Non-Veg,Maintenance
ASC250,Baked fish with cheese sauce,403.1422424316406,30.552600860595703,24.839200973510746,14.377224922180176,0.2693000137805938,Non-Veg,Muscle Gain
ASC251,Fish tikka,41.65233612060547,5.679012775421143,1.4729000329971311,1.3870999813079834,0.4181374907493591,Non-Veg,Maintenance
ASC252,Tandoori fish,224.2321319580078,26.147062301635746,10.845037460327148,5.547125339508057,1.355162501335144,Non-Veg,Muscle Gain
ASC253,"Paneer, apple and pineapple salad",245.0693817138672,10.011199951171877,13.062225341796877,21.517549514770508,4.2463250160217285,Veg,Weight Loss
ASC254,Russian salad,363.4295349121094,13.492199897766112,24.8031005859375,20.57080078125,8.133199691772461,Veg,Maintenance
ASC255,Pasta salad,410.7042846679688,8.96084976196289,30.026750564575195,27.392099380493164,2.0614500045776367,Veg,Maintenance
ASC256,Deviled egg,157.44586181640625,7.934799671173096,12.32569980621338,3.561500072479248,1.839500069618225,Veg + Egg,Maintenance
ASC257,Hawain salad,682.643798828125,16.630325317382812,44.27953720092773,55.909549713134766,15.324699401855469,Veg,Maintenance
ASC258,Mixed pulse and vegetable salad,141.23410034179688,8.047311782836914,1.4219740629196167,23.723312377929688,5.031459331512451,Veg,Weight Loss
ASC259,Sprouted moong salad ,77.03394317626953,4.664500236511231,1.5054500102996826,11.17234992980957,1.9291000366210935,Veg,Maintenance
ASC260,Tossed salad,214.68951416015625,3.4937000274658203,14.385099411010742,16.884300231933594,7.325200080871582,Veg,Weight Loss
ASC261,Mixed vegetable salad with curd sauce,129.8563995361328,9.111512184143066,3.232974052429199,15.1532621383667,8.15535831451416,Veg,Weight Loss
ASC262,Potato salad (Aloo ka salaad),212.1830596923828,3.297999858856201,10.376800537109377,26.405500411987305,3.117799997329712,Veg,Weight Loss
ASC263,Waldroff salad,349.4217224121094,3.633599996566773,24.77580070495605,27.162900924682617,4.598099708557129,Veg,Maintenance
ASC264,Coleslaw,116.98660278320312,1.888499975204468,8.113499641418457,8.526000022888184,3.565499782562256,Veg,Weight Loss
ASC265,Fruit salad (Phalon ka salaad),237.53482055664065,2.779249906539917,3.698499917984009,48.51974868774414,4.79325008392334,Veg,Weight Loss
ASC269,Tomato onion raita (Tamatar aur pyaaz ka raita),104.83372497558594,6.636936664581299,3.273374080657959,12.580411911010742,1.7320340871810913,Veg,Maintenance
ASC270,Peanut raita (Mungfali ka raita),184.48048400878903,10.53793716430664,11.015374183654783,11.408411979675291,2.3185338973999023,Veg,Maintenance
ASC271,Sprouted moong raita ,92.9676742553711,7.057936668395996,3.33937406539917,9.354412078857422,0.2425339967012405,Veg,Maintenance
ASC272,Bottle gourd raita (Ghiya/Lauki ka raita),85.96467590332031,6.07293701171875,3.15437388420105,8.794412612915039,1.3025339841842651,Veg,Maintenance
ASC273,Cucumber raita (Kheere ka raita),90.26667785644533,6.162936687469482,3.1693739891052246,9.694412231445312,1.3125340938568115,Veg,Maintenance
ASC274,Carrot and spinach raita (Gajar aur palak ka raita),100.96192169189452,7.115437030792236,3.52687406539917,10.36691188812256,2.477534055709839,Veg,Maintenance
ASC275,Mint raita (Pudinay ka raita),81.20857238769531,5.901136875152588,3.1023740768432617,8.002212524414062,0.3603339791297912,Veg,Maintenance
ASC276,Potato raita (Aloo ka raita),118.85107421875,6.654936790466309,3.215873956680298,16.143911361694336,1.183034062385559,Veg,Maintenance
ASC277,Boondi raita,2261.736328125,7.214775085449219,242.798095703125,13.031549453735352,1.512374997138977,Veg,Maintenance
ASC278,Sweet raita (Meetha raita),190.54660034179688,6.21999979019165,3.4159998893737797,34.428001403808594,1.9579999446868896,Veg,Maintenance
ASC279,Dahi vadas/Dahi bhalla,1150.15869140625,5.099612712860107,121.26905059814452,9.450050354003906,1.6629875898361206,Veg,Maintenance
ASC280,Gunjia,1166.179443359375,5.2111124992370605,122.8083724975586,9.920974731445312,1.98303747177124,Veg,Maintenance
ASC281,Saunth/Sonth chutney with tamarind/imli,25.050067901611328,0.1792050004005432,0.0272199995815753,5.9385600090026855,0.1653250008821487,Veg,Maintenance
ASC282,Rice kheer (Chawal ki kheer),300.9369201660156,9.214400291442873,11.922338485717772,40.30789566040039,0.6932660341262817,Veg,Maintenance
ASC283,Makhana kheer,299.9400329589844,9.205400466918944,13.917839050292969,35.81689453125,0.3192660212516784,Veg,Maintenance
ASC285,Vermicelli kheer (Semiya/Seviyan ki kheer),279.0769348144531,7.797275066375732,11.614727020263672,36.89677047729492,1.151710033416748,Veg,Maintenance
ASC286,Semolina kheer (Suji/Rava kheer),260.8716125488281,7.896275043487549,9.687726974487305,36.59777069091797,1.1687099933624268,Veg,Maintenance
ASC287,Paneer kheer,304.78497314453125,13.10327434539795,15.54872703552246,29.027273178100582,0.196710005402565,Veg,Maintenance
ASC288,Cabbage kheer (Pattagobhi ki kheer),212.47122192382807,7.30227518081665,9.66172695159912,24.754772186279297,1.3007099628448486,Veg,Maintenance
ASC289,Carrot kheer (Gajar ki kheer),217.15562438964844,7.138275146484375,9.801727294921877,25.67477226257324,1.8687100410461424,Veg,Maintenance
ASC290,Cauliflower kheer (Phoolgobhi ki kheer),249.49234008789065,9.24827480316162,12.0297269821167,26.736772537231445,1.680709958076477,Veg,Maintenance
ASC291,Moong dal kheer,312.8182678222656,11.970274925231934,12.05622673034668,40.11327362060547,1.6022100448608398,Veg,Maintenance
ASC292,Phirni,336.99578857421875,10.120701789855955,12.608477592468262,46.749488830566406,1.03793203830719,Veg,Maintenance
ASC293,Semolina halwa (Suji ka halwa),360.1789855957031,3.454904079437256,21.36020851135254,39.3724479675293,2.962924003601074,Veg,Maintenance
ASC294,Shahi suji halwa,375.843994140625,3.4209799766540527,21.35572052001953,43.681419372558594,2.911180019378662,Veg,Maintenance
ASC295,Carrot halwa (Gajar ka halwa),289.7090148925781,5.223051071166992,16.33171844482422,31.10003471374512,4.452245712280273,Veg,Maintenance
ASC296,Egg halwa (Ande ka halwa),289.2530822753906,7.5794997215271,12.943999290466309,38.203800201416016,0.4704999923706054,Veg + Egg,Maintenance
ASC297,Potato halwa (Aloo ka halwa),239.6895446777344,2.412126064300537,5.507465839385986,46.10981369018555,2.5946760177612305,Veg,Weight Loss
ASC298,Pumpkin halwa (Kaddu ka halwa),295.0004272460937,2.05612587928772,13.657966613769531,42.798316955566406,4.605175971984863,Veg,Maintenance
ASC299,Moong dal halwa,333.6771240234375,7.9657301902771,16.86427116394043,38.37139129638672,2.52564001083374,Veg,Maintenance
ASC300,Caramel custard (steamed),282.0604858398437,11.530599594116213,11.295599937438965,34.83599853515625,0.0,Veg,Maintenance
ASC301,Baked custard,226.90049743652344,11.530599594116213,11.295599937438965,20.13599967956543,0.0,Veg,Maintenance
ASC302,Soft Custard (stirred),272.40899658203125,12.508600234985352,12.639599800109863,27.917999267578125,0.0,Veg,Maintenance
ASC304,Chocolate ice cream,659.281005859375,16.579599380493164,41.722599029541016,57.16699981689453,0.0,Veg,Maintenance
ASC305,Mango ice cream,573.1279907226562,15.515599250793455,34.73809814453125,50.7760009765625,2.3499999046325684,Veg,Maintenance
ASC307,Fruit Ice cream (Phalon ka Ice cream),550.8175048828125,14.048999786376951,33.34749984741211,51.56499862670898,1.065000057220459,Veg,Maintenance
ASC308,Caramel ice cream,471.0275573730469,11.708757400512695,30.27254295349121,40.190704345703125,0.2283699959516525,Veg,Maintenance
ASC309,Lemon souffle,399.3580017089844,16.465299606323242,23.74530029296875,31.833999633789062,0.0,Veg,Muscle Gain
ASC310,Orange souffle,410.61370849609375,16.587499618530273,23.730249404907227,34.64699935913086,0.5482500195503235,Veg,Muscle Gain
ASC311,Vanilla souffle,408.5822448730469,16.779600143432617,24.347599029541016,32.14799880981445,0.0,Veg,Muscle Gain
ASC312,Chocolate souffle,416.5022583007813,17.334299087524414,24.99829864501953,32.43000030517578,0.0,Veg,Muscle Gain
ASC313,Pineapple souffle ,396.2080078125,16.290300369262695,23.6752986907959,31.3439998626709,0.0,Veg,Muscle Gain
ASC314,Apple mousse,390.2757568359375,15.359999656677246,15.600000381469728,46.59249877929688,5.827499866485596,Veg,Muscle Gain
ASC315,Rich chocolate mousse,396.2879943847656,16.754600524902344,25.649600982666016,22.812000274658203,0.0,Veg,Maintenance
ASC316,Mango mousse,348.6821594238281,8.948200225830078,23.620500564575195,25.50080108642578,2.4677999019622803,Veg,Maintenance
ASC317,Orange and pineapple cream,90.17945098876952,1.2798750400543213,4.838250160217285,10.65625,0.9192500114440918,Veg,Maintenance
ASC318,Charlotte rousse,476.3647155761719,10.005925178527832,12.095049858093262,86.22412109375,2.553499937057495,Veg,Maintenance
ASC319,Triffle pudding,341.83624267578125,8.572799682617188,11.49905014038086,53.29724884033203,0.3449999988079071,Veg,Maintenance
ASC320,Snow flakes pudding,302.7829895019531,14.865099906921388,15.798599243164062,25.66950035095215,0.1059999987483024,Veg,Maintenance
ASC321,Kulfi,265.86968994140625,8.667101860046387,12.685937881469728,30.5307674407959,0.3324920237064361,Veg,Maintenance
ASC322,Steamed orange pudding,298.7744140625,2.518238067626953,12.932902336120604,44.62324905395508,0.6284999847412109,Veg,Maintenance
ASC323,Meringue and rice pudding,252.95620727539065,10.833799362182615,9.072699546813965,32.7140007019043,0.3740000128746032,Veg,Maintenance
ASC324,Cheese pudding,343.5853271484375,13.611390113830566,22.14739990234375,23.2346305847168,0.0598299987614154,Veg,Maintenance
ASC325,Chocolate pudding,351.1969909667969,5.877599716186523,15.703224182128906,49.026123046875,0.8700000047683716,Veg,Maintenance
ASC326,Bread and butter pudding ,206.84767150878903,6.881333351135254,9.701200485229492,24.17490005493164,1.2013167142868042,Veg,Maintenance
ASC327,Queen of pudding,432.9861145019531,17.941099166870117,17.52389907836914,53.25849914550781,0.8700000047683716,Veg,Muscle Gain
ASC328,Pineapple upside down pudding,344.3964233398437,4.205749988555908,15.918999671936035,47.74649810791016,1.0709999799728394,Veg,Maintenance
ASC329,Date and nut pie,728.6600952148438,8.87600040435791,30.089000701904297,105.91200256347656,9.343999862670898,Veg,Maintenance
ASC330,Stewed apple with custard,263.29400634765625,3.5999999046325684,5.160999774932861,52.04999923706055,2.8554999828338623,Veg,Maintenance
ASC331,Apple snowballs,263.42156982421875,2.225300073623657,0.810200035572052,63.78750228881836,3.237499952316284,Veg,Maintenance
ASC332,Hot orange souffle,219.55758666992188,8.380599975585938,10.916099548339844,22.897199630737305,0.3590999841690063,Veg,Maintenance
ASC333,Hot chocolate souffle,321.0492248535156,9.514599800109863,15.768599510192873,37.22019958496094,0.1656000018119812,Veg,Maintenance
ASC334,Hot vanilla souffle,245.98922729492188,8.764900207519531,11.568900108337402,27.75819969177246,0.1656000018119812,Veg,Maintenance
ASC335,Plain burfi (Burfi),177.8455047607422,4.275425434112549,12.179619789123535,13.451622009277344,0.0724830031394958,Veg,Maintenance
ASC336,Coconut burfi (Nariyal ki burfi),265.38311767578125,5.000500202178955,19.65049934387207,18.24625015258789,1.9850000143051147,Veg,Maintenance
ASC337,Bottle gourd burfi (Ghiya/Lauki burfi),199.0330047607422,4.225250244140625,12.751500129699709,17.677499771118164,0.5299999713897705,Veg,Maintenance
ASC338,Chocolate burfi,110.2820053100586,4.224249839782715,5.805750370025635,10.77500057220459,0.0,Veg,Maintenance
ASC339,Cashewnut burfi (Kaju burfi/Kaju katli),120.9001693725586,1.5695000886917114,8.158666610717773,10.871665954589844,0.3216666579246521,Veg,Maintenance
ASC340,Gram flour burfi (Besan burfi),161.59947204589844,4.288687705993652,8.584124565124512,17.848424911499023,1.3058125972747805,Veg,Maintenance
ASC341,Semolina ladoo with khoya (Suji/Rava aur khoye ke ladoo ),126.11656188964844,1.974975824356079,6.4305572509765625,15.549185752868652,1.3763166666030884,Veg,Maintenance
ASC342,Semolina ladoo with coconut (Suji/Rava aur nariyal ke ladoo ),168.9363250732422,2.0643749237060547,9.832250595092772,18.516450881958008,2.434875011444092,Veg,Maintenance
ASC343,Gram flour ladoo (Besan ladoo),168.110595703125,3.149200201034546,8.023037910461426,22.069475173950195,1.5611000061035156,Veg,Maintenance
ASC344,Sesame ladoo (Til ke ladoo),109.16325378417967,2.9437501430511475,5.401249885559082,11.96250057220459,2.1237499713897705,Veg,Maintenance
ASC345,Chenna murki,227.7392578125,9.43000030517578,7.389999866485596,32.45500183105469,0.0,Veg,Maintenance
ASC346,Milk cake,365.9800109863281,8.653749465942383,25.64349937438965,26.22249984741211,0.1774999946355819,Veg,Maintenance
ASC347,Ghujia/Lavang latika,818.7062377929688,1.9838767051696775,84.03435516357422,13.845870018005373,0.5524266958236694,Veg,Maintenance
ASC348,Gulab Jamun with khoya,918.4591674804688,3.182166576385498,83.42566680908203,40.890750885009766,0.1150000020861625,Veg,Maintenance
ASC349,Mal pua,847.938720703125,2.552313327789306,81.75312042236328,26.27790260314941,0.9239133596420288,Veg,Maintenance
ASC350,Shahi tukre,193.4259185791016,2.816025495529175,2.5861096382141118,42.24969100952149,0.5181230306625366,Veg,Maintenance
ASC351,Potato pakora/pakoda (Aloo pakoda),4567.64794921875,12.841300010681152,484.5469970703125,40.76309967041016,6.9170002937316895,Veg,Maintenance
ASC352,Onion pakora/pakoda (Pyaaz ke pakode),4550.2490234375,12.809300422668455,484.5549926757813,36.49909973144531,7.509000301361084,Veg,Maintenance
ASC353,Cauliflower pakora/pakoda (Phoolgobhi ke pakode),4530.1728515625,13.329300880432127,484.7149963378906,30.475099563598636,8.517000198364258,Veg,Maintenance
ASC354,Mixed vegetable pakora/pakoda,4544.84765625,13.075300216674805,484.6730041503906,34.557098388671875,7.598999977111816,Veg,Maintenance
ASC355,Spinach pakora/pakoda (Palak pakoda),4521.56884765625,12.46530055999756,484.6189880371094,29.67110061645508,6.50100040435791,Veg,Maintenance
ASC356,Methi pakora/pakoda (Methi ke pakode),4525.583984375,13.081300735473633,484.6949768066406,29.719099044799805,7.509000301361084,Veg,Maintenance
ASC357,Egg pakora/pakoda (Ande ke pakode),4579.2158203125,18.24930000305176,488.93798828125,28.85110092163086,5.549000263214111,Veg + Egg,Maintenance
ASC358,Bread pakora/pakoda,4653.41748046875,16.829299926757812,485.62298583984375,58.07109832763672,7.289000034332275,Veg,Maintenance
ASC359,Paneer pakora/pakoda,4644.453125,21.151050567626957,491.8642272949219,35.73210144042969,5.736000061035156,Veg,Maintenance
ASC360,Potato bonda (Aloo bonda),1134.087890625,1.9509719610214236,121.50048828125,8.125822067260742,1.488010287284851,Veg,Maintenance
ASC361,Potato samosa (Aloo ka samosa),813.7577514648438,2.4125592708587646,83.4227066040039,12.974313735961914,1.6794413328170776,Veg,Maintenance
ASC362,Minced meat samosa (Keema ka samosa),837.5064697265625,5.9682698249816895,86.6668701171875,8.277936935424805,0.5226816534996033,Non-Veg,Maintenance
ASC363,Paneer and pea samosa (Paneer matar ka samosa),841.3067016601562,5.418603420257568,85.83753967285156,11.529603004455566,1.3718483448028564,Veg,Maintenance
ASC364,Mathri,702.1825561523438,1.52592134475708,72.47254180908203,10.747499465942385,0.523028552532196,Veg,Maintenance
ASC365,Khasta kachori,717.5651245117188,2.5258214473724365,72.76438903808594,12.898263931274414,0.9806285500526428,Veg,Maintenance
ASC366,Vegetable cutlet,2247.572265625,4.210731029510498,240.90707397460935,15.822993278503418,3.1471264362335205,Veg,Maintenance
ASC367,Flattened rice cutlet (Chirwa cutlet/Chivda cutlet/Poha cutlet),2325.0146484375,5.81765604019165,244.8143768310547,24.499731063842773,2.838429450988769,Veg,Maintenance
ASC368,Peanut cutlet (Mungfali ke cutlet),2367.666259765625,8.901656150817871,250.7453765869141,19.2302303314209,4.093929767608643,Veg,Maintenance
ASC369,Fish cutlet (Machli ka cutlet),2284.43212890625,9.65994358062744,244.6424560546875,10.921330451965332,1.877166986465454,Non-Veg,Maintenance
ASC370,Paneer potato cutlet (Paneer aloo cutlet),2309.88134765625,8.479249954223633,245.0917510986328,17.94700050354004,1.412500023841858,Veg,Maintenance
ASC371,Spinach chickpeas cutlet (Palak channa dal cutlet),2255.59716796875,4.723956108093262,241.2843780517578,16.16918182373047,3.047329425811768,Veg,Maintenance
ASC372,Cheese toast,1138.7821044921875,2.876824855804444,121.9582061767578,7.953512191772461,0.4557250142097473,Veg,Maintenance
ASC375,Vegetable burger,2678.94482421875,16.81162452697754,260.8778686523437,70.52774810791016,8.746749877929688,Veg,Maintenance
ASC376,Cheese pizza,327.0972900390625,7.592350482940674,16.30238914489746,40.15011215209961,2.5507190227508545,Veg,Maintenance
ASC377,Vegetable seekh kebab,1136.381103515625,2.5879595279693604,121.28478240966795,8.757484436035156,0.9646352529525756,Veg,Maintenance
ASC378,Masala vada,2228.201416015625,4.548581123352051,240.49505615234372,10.957842826843262,2.876176595687866,Veg,Maintenance
ASC379,Peanut sago vada (Sabudana mungfali vada),2291.538330078125,3.10015606880188,243.92575073242188,21.81698036193848,1.902679443359375,Veg,Maintenance
ASC380,Vegeterian scotch egg,2277.34228515625,7.226330757141113,243.12437438964844,15.508305549621582,1.9283294677734373,Veg + Egg,Maintenance
ASC381,Paneer shaslik/tikka,411.68988037109375,22.428312301635746,19.70902442932129,35.00786209106445,5.406858921051025,Veg,Muscle Gain
ASC382,Peanut brittle (Moongfali ki chikki),78.91400146484375,1.709625005722046,2.740875005722046,11.688125610351562,0.6487500071525574,Veg,Maintenance
ASC383,Spring roll,587.3851318359375,1.6997641324996948,60.85257339477539,8.057872772216797,0.6293502449989319,Veg,Maintenance
ASC384,Dry mango chutney (Sookhe aam ki chutney),82.58268737792969,0.6743505001068115,0.193412497639656,19.160213470458984,1.036218523979187,Veg,Maintenance
ASC385,Peanut chutney (Mungfali ki chutney),54.25701904296875,2.4769809246063232,4.00346040725708,2.071743488311768,1.2023764848709106,Veg,Maintenance
ASC386,Coconut chutney (Nariyal ki chutney),67.36534881591797,0.909453272819519,6.332900524139404,2.100340843200684,1.7060102224349976,Veg,Maintenance
ASC387,Mint and coriander chutney (Pudinay aur dhaniye ki chutney),26.977436065673828,0.7397804856300354,0.1332844942808151,5.569880485534668,1.1394729614257812,Veg,Maintenance
ASC395,Custard tart,161.72650146484375,2.6689999103546143,7.688499927520752,20.545000076293945,0.6539999842643738,Veg,Maintenance
ASC396,Lemon tart,165.1375732421875,3.330125093460083,9.498499870300291,16.7033748626709,0.4404999911785126,Veg,Maintenance
ASC397,Jam tart,130.53619384765625,1.5989999771118164,6.27899980545044,16.71000099182129,0.414000004529953,Veg,Maintenance
ASC398,Orange cream tart,142.3243408203125,1.8607499599456787,6.2961249351501465,19.804500579833984,0.4623750150203705,Veg,Maintenance
ASC399,Pineapple tart,150.82769775390625,1.7660000324249268,6.340749740600586,22.09025001525879,0.6735000014305115,Veg,Maintenance
ASC400,Cheese and mushroom tart,165.49984741210938,3.70446252822876,10.279112815856934,14.409462928771973,0.791700005531311,Veg,Maintenance
ASC401,Cottage cheese pie,813.32763671875,25.34856605529785,47.05796432495117,70.31523132324219,7.507200241088867,Veg,Maintenance
ASC402,Minced meat pie,783.9280395507812,26.1065673828125,46.137298583984375,64.09590148925781,8.22920036315918,Non-Veg,Maintenance
ASC403,Apple cinnamon pie,458.28326416015625,5.936249732971191,21.61893653869629,59.65274810791016,3.131500005722046,Veg,Maintenance
ASC404,Lemon meringue pie,352.0685119628906,6.081249713897705,12.795624732971191,55.073997497558594,0.6899999976158142,Veg,Maintenance
ASC405,Chocolate meringue pie,395.69036865234375,9.174799919128418,16.903799057006836,53.06499862670898,0.6899999976158142,Veg,Maintenance
ASC407,Cream puffs,160.185302734375,3.401000022888184,11.204750061035156,11.583499908447266,0.2759999930858612,Veg,Maintenance
ASC408,Chocolate eclairs,405.2106018066406,7.171999931335449,22.8435001373291,44.37699890136719,0.5519999861717224,Veg,Maintenance
ASC409,Cheese balls,402.9500732421875,1.3077166080474854,42.92055892944336,2.844716787338257,0.1058166623115539,Veg,Maintenance
ASC411,Minced meat patties,344.9963073730469,8.929205894470215,25.41056251525879,19.80548095703125,0.9964795112609864,Non-Veg,Maintenance
ASC412,Cheese patties,336.83984375,7.673380851745605,23.56623649597168,23.114229202270508,1.2924795150756836,Veg,Maintenance
ASC413,Hot cheese souffle,525.5345458984375,27.24930000305176,39.26084899902344,16.041549682617188,0.3589000105857849,Veg,Maintenance
ASC414,Hot potato souffle,460.7801208496094,20.19729995727539,28.036849975585938,31.40954971313477,2.410900115966797,Veg,Maintenance
ASC415,Hot fish souffle,524.1629638671875,41.17329788208008,33.90485000610352,13.541549682617188,0.3589000105857849,Non-Veg,Maintenance
ASC416,Hot spinach souffle,413.6015319824219,21.55929946899414,28.720849990844727,16.61655044555664,3.928900003433228,Veg,Maintenance
ASC417,Plain cream cake,188.4729156494141,3.29182505607605,8.608824729919434,25.12562561035156,0.37950000166893,Veg,Maintenance
ASC418,Apple cake (Seb ka cake),197.2519378662109,3.3576500415802,8.750237464904785,26.84858703613281,0.8277624845504761,Veg,Maintenance
ASC419,Marble cake,189.7782287597656,3.376199960708618,8.717325210571289,25.124061584472656,0.37950000166893,Veg,Maintenance
ASC420,Chocolate cake,197.589599609375,3.5364999771118164,8.939499855041504,26.574499130249023,0.37950000166893,Veg,Maintenance
ASC421,Orange cake,186.1799774169922,3.1757500171661377,8.441750526428223,25.13399887084961,0.4325000047683716,Veg,Maintenance
ASC422,Fruit Loaf ,181.1439208984375,2.997274875640869,7.439212322235107,25.97736167907715,0.4870249927043915,Veg,Maintenance
ASC423,Banana cake (Kele ka cake),258.2967834472656,3.82784366607666,15.460249900817873,26.52240562438965,0.7590937614440918,Veg,Maintenance
ASC424,Chocolate chiffon cake,227.06072998046875,4.199031352996826,11.50860595703125,27.585092544555664,0.5134375095367432,Veg,Maintenance
ASC425,Christmas cake,388.569580078125,5.722885608673096,17.591053009033203,50.31758117675781,1.5502315759658811,Veg,Maintenance
ASC426,Strawberry and vanilla cake with butter icing,431.6768798828125,4.532400131225586,23.75273323059082,51.55583190917969,0.9226666688919068,Veg,Maintenance
ASC427,Eggless cake,193.9302673339844,4.950325012207031,7.164074897766113,28.13249969482422,0.414000004529953,Veg + Egg,Maintenance
ASC429,Swiss roll,159.30999755859375,4.615149974822998,2.3826498985290527,30.57474899291992,0.3449999988079071,Veg,Maintenance
ASC430,Pineapple pastry ,189.99024963378903,5.52839994430542,7.185150146484375,26.499000549316406,0.6574999690055847,Veg,Maintenance
ASC431,Black forest pastry,217.78125,5.6768999099731445,7.892149925231934,32.14950180053711,0.5040000081062317,Veg,Maintenance
ASC432,Coconut finger,196.52182006835935,5.069524765014648,6.336400032043457,30.428375244140625,1.337499976158142,Veg,Maintenance
ASC433,Pineapple cake ,1003.2820434570312,25.718599319458008,47.934600830078125,120.60099792480467,3.879999876022339,Veg,Maintenance
